,home_team,away_team,winning_team,Unnamed: 0_x,home_ranking,Unnamed: 0_y,away_ranking
15689,Argentina,Saudi Arabia,Draw,4.0,5.0,66.0,67.0
15690,Australia,Brazil,Brazil,35.0,36.0,1.0,2.0
15691,Australia,Saudi Arabia,Australia,35.0,36.0,66.0,67.0
15692,Egypt,Saudi Arabia,Draw,44.0,45.0,66.0,67.0
15693,Iraq,Tunisia,Draw,88.0,89.0,20.0,21.0
15694,Argentina,Brazil,Draw,4.0,5.0,1.0,2.0
15695,Saudi Arabia,Tunisia,Draw,66.0,67.0,20.0,21.0
15696,Brazil,Saudi Arabia,Brazil,1.0,2.0,66.0,67.0
15697,Egypt,Tunisia,Egypt,44.0,45.0,20.0,21.0
15698,Lebanon,Saudi Arabia,Lebanon,78.0,79.0,66.0,67.0
15699,Australia,Argentina,Australia,35.0,36.0,4.0,5.0
15700,Canada,Poland,Poland,79.0,80.0,7.0,8.0
15701,Iraq,Saudi Arabia,Iraq,88.0,89.0,66.0,67.0
15702,Argentina,Saudi Arabia,Argentina,4.0,5.0,66.0,67.0
15703,Australia,Brazil,Brazil,35.0,36.0,1.0,2.0
15704,Costa Rica,Panama,Draw,22.0,23.0,54.0,55.0
15705,Lebanon,Tunisia,Draw,78.0,79.0,20.0,21.0
15706,Jordan,Egypt,Egypt,109.0,110.0,44.0,45.0
15707,Norway,Brazil,Draw,52.0,53.0,1.0,2.0
15708,Panama,Costa Rica,Costa Rica,54.0,55.0,22.0,23.0
15709,Austria,Brazil,Brazil,25.0,26.0,1.0,2.0
15710,Colombia,Uruguay,Colombia,15.0,16.0,13.0,14.0
15711,Finland,Russia,Draw,62.0,63.0,69.0,70.0
15712,Guinea,Tunisia,Guinea,68.0,69.0,20.0,21.0
15713,Finland,Germany,Germany,62.0,63.0,0.0,1.0
15714,Iceland,Russia,Draw,21.0,22.0,69.0,70.0
15715,Sweden,Denmark,Denmark,23.0,24.0,11.0,12.0
15716,England,Denmark,England,12.0,13.0,11.0,12.0
15717,Germany,Poland,Poland,0.0,1.0,7.0,8.0
15718,Germany,Russia,Germany,0.0,1.0,69.0,70.0
15719,Luxembourg,Switzerland,Switzerland,85.0,86.0,5.0,6.0
15720,Ecuador,Uruguay,Uruguay,59.0,60.0,13.0,14.0
15721,Denmark,Iceland,Denmark,11.0,12.0,21.0,22.0
15722,Paraguay,Uruguay,Paraguay,31.0,32.0,13.0,14.0
15723,Belgium,Brazil,Brazil,2.0,3.0,1.0,2.0
15724,New Zealand,Australia,Australia,119.0,120.0,35.0,36.0
15725,Spain,Argentina,Draw,9.0,10.0,4.0,5.0
15726,Sweden,Portugal,Draw,23.0,24.0,3.0,4.0
15727,Turkey,Iceland,Draw,37.0,38.0,21.0,22.0
15728,Belgium,Switzerland,Belgium,2.0,3.0,5.0,6.0
15729,England,Sweden,Draw,12.0,13.0,23.0,24.0
15730,Germany,Iceland,Germany,0.0,1.0,21.0,22.0
15731,Greece,Denmark,Draw,43.0,44.0,11.0,12.0
15732,Northern Ireland,Tunisia,Northern Ireland,28.0,29.0,20.0,21.0
15733,Cyprus,France,Draw,86.0,87.0,6.0,7.0
15734,Chile,Peru,Chile,8.0,9.0,10.0,11.0
15735,Japan,Korea Republic,Korea Republic,60.0,61.0,56.0,57.0
15736,Chile,Uruguay,Draw,8.0,9.0,13.0,14.0
15737,Albania,Sweden,Sweden,57.0,58.0,23.0,24.0
15738,Saudi Arabia,Egypt,Draw,66.0,67.0,44.0,45.0
15739,Czech Republic,Belgium,Draw,45.0,46.0,2.0,3.0
15740,Kuwait,Egypt,Draw,158.0,159.0,44.0,45.0
15741,Saudi Arabia,England,Draw,66.0,67.0,12.0,13.0
15742,Cape Verde,Senegal,Senegal,212.0,212.0,26.0,27.0
15743,Angola,Senegal,Senegal,136.0,137.0,26.0,27.0
15744,Yugoslavia,France,Yugoslavia,212.0,212.0,6.0,7.0
15745,Syria,Russia,Russia,72.0,73.0,69.0,70.0
15746,Kuwait,Russia,Russia,158.0,159.0,69.0,70.0
15747,Fiji,Australia,Fiji,164.0,165.0,35.0,36.0
15748,Kuwait,Russia,Russia,158.0,159.0,69.0,70.0
15749,Saudi Arabia,Tunisia,Saudi Arabia,66.0,67.0,20.0,21.0
15750,Turkey,Germany,Turkey,37.0,38.0,0.0,1.0
15751,Syria,Saudi Arabia,Saudi Arabia,72.0,73.0,66.0,67.0
15752,UAE,Korea Republic,Korea Republic,76.0,77.0,56.0,57.0
15753,Korea Republic,Japan,Korea Republic,56.0,57.0,60.0,61.0
15754,Morocco,Egypt,Draw,40.0,41.0,44.0,45.0
15755,Qatar,Korea Republic,Korea Republic,97.0,98.0,56.0,57.0
15756,Côte d'Ivoire,Tunisia,Côte d'Ivoire,67.0,68.0,20.0,21.0
15757,UAE,Japan,UAE,76.0,77.0,60.0,61.0
15758,China PR,Saudi Arabia,Saudi Arabia,74.0,75.0,66.0,67.0
15759,Qatar,Japan,Qatar,97.0,98.0,60.0,61.0
15760,Egypt,Switzerland,Switzerland,44.0,45.0,5.0,6.0
15761,Uruguay,Peru,Uruguay,13.0,14.0,10.0,11.0
15762,Côte d'Ivoire,Tunisia,Draw,67.0,68.0,20.0,21.0
15763,Korea Republic,Saudi Arabia,Draw,56.0,57.0,66.0,67.0
15764,Liberia,Tunisia,Draw,157.0,158.0,20.0,21.0
15765,Zambia,Egypt,Egypt,75.0,76.0,44.0,45.0
15766,Congo DR,Tunisia,Congo DR,38.0,39.0,20.0,21.0
15767,Iran,Japan,Draw,36.0,37.0,60.0,61.0
15768,Malawi,Egypt,Draw,122.0,123.0,44.0,45.0
15769,Angola,Nigeria,Draw,136.0,137.0,47.0,48.0
15770,Malta,Spain,Spain,183.0,184.0,9.0,10.0
15771,Tunisia,Morocco,Tunisia,20.0,21.0,40.0,41.0
15772,Greece,Portugal,Portugal,43.0,44.0,3.0,4.0
15773,Chile,Peru,Draw,8.0,9.0,10.0,11.0
15774,Colombia,Peru,Colombia,15.0,16.0,10.0,11.0
15775,Northern Ireland,France,Draw,28.0,29.0,6.0,7.0
15776,Greece,England,England,43.0,44.0,12.0,13.0
15777,Malta,Denmark,Denmark,183.0,184.0,11.0,12.0
15778,Northern Ireland,Spain,Spain,28.0,29.0,9.0,10.0
15779,Algeria,Denmark,Draw,65.0,66.0,11.0,12.0
15780,Guatemala,Poland,Poland,145.0,146.0,7.0,8.0
15781,Egypt,Germany,Germany,44.0,45.0,0.0,1.0
15782,Mexico,Poland,Mexico,14.0,15.0,7.0,8.0
15783,Portugal,Belgium,Draw,3.0,4.0,2.0,3.0
15784,Bulgaria,Russia,Russia,48.0,49.0,69.0,70.0
15785,Guatemala,Mexico,Mexico,145.0,146.0,14.0,15.0
15786,Italy,Denmark,Italy,18.0,19.0,11.0,12.0
15787,El Salvador,Mexico,Mexico,71.0,72.0,14.0,15.0
15788,Albania,England,England,57.0,58.0,12.0,13.0
15789,Greece,Germany,Greece,43.0,44.0,0.0,1.0
15790,Scotland,France,Scotland,41.0,42.0,6.0,7.0
15791,Colombia,Argentina,Colombia,15.0,16.0,4.0,5.0
15792,Tunisia,Egypt,Draw,20.0,21.0,44.0,45.0
15793,Guatemala,Costa Rica,Guatemala,145.0,146.0,22.0,23.0
15794,Israel,Australia,Draw,92.0,93.0,35.0,36.0
15795,Yemen,Saudi Arabia,Saudi Arabia,132.0,133.0,66.0,67.0
15796,Algeria,Morocco,Draw,65.0,66.0,40.0,41.0
15797,Bulgaria,Germany,Germany,48.0,49.0,0.0,1.0
15798,Netherlands,Russia,Netherlands,16.0,17.0,69.0,70.0
15799,Syria,Saudi Arabia,Draw,72.0,73.0,66.0,67.0
15800,New Zealand,Australia,New Zealand,119.0,120.0,35.0,36.0
15801,Algeria,Tunisia,Algeria,65.0,66.0,20.0,21.0
15802,Hungary,Switzerland,Hungary,50.0,51.0,5.0,6.0
15803,Ethiopia,Egypt,Ethiopia,150.0,151.0,44.0,45.0
15804,Mali,Morocco,Draw,63.0,64.0,40.0,41.0
15805,Ecuador,Argentina,Draw,59.0,60.0,4.0,5.0
15806,Guinea,Nigeria,Draw,68.0,69.0,47.0,48.0
15807,Chile,Argentina,Draw,8.0,9.0,4.0,5.0
15808,Italy,Uruguay,Draw,18.0,19.0,13.0,14.0
15809,Bulgaria,Denmark,Denmark,48.0,49.0,11.0,12.0
15810,Northern Ireland,Spain,Northern Ireland,28.0,29.0,9.0,10.0
15811,Netherlands,Germany,Draw,16.0,17.0,0.0,1.0
15812,Portugal,Switzerland,Portugal,3.0,4.0,5.0,6.0
15813,Russia,Germany,Russia,69.0,70.0,0.0,1.0
15814,Wales,Sweden,Sweden,17.0,18.0,23.0,24.0
15815,United States,Costa Rica,United States,24.0,25.0,22.0,23.0
15816,Norway,Poland,Poland,52.0,53.0,7.0,8.0
15817,Korea Republic,Japan,Korea Republic,56.0,57.0,60.0,61.0
15818,Sweden,Poland,Sweden,23.0,24.0,7.0,8.0
15819,Brazil,Peru,Brazil,1.0,2.0,10.0,11.0
15820,Turkey,Russia,Russia,37.0,38.0,69.0,70.0
15821,Paraguay,Peru,Draw,31.0,32.0,10.0,11.0
15822,Hong Kong,Japan,Draw,141.0,142.0,60.0,61.0
15823,Ecuador,Uruguay,Draw,59.0,60.0,13.0,14.0
15824,Guinea-Bissau,Senegal,Draw,120.0,121.0,26.0,27.0
15825,Peru,Brazil,Draw,10.0,11.0,1.0,2.0
15826,Mali,Senegal,Draw,63.0,64.0,26.0,27.0
15827,Scotland,England,England,41.0,42.0,12.0,13.0
15828,Indonesia,Japan,Draw,163.0,164.0,60.0,61.0
15829,Trinidad and Tobago,Costa Rica,Draw,90.0,91.0,22.0,23.0
15830,Cape Verde,Senegal,Cape Verde,212.0,212.0,26.0,27.0
15831,Russia,Iceland,Draw,69.0,70.0,21.0,22.0
15832,Wales,Germany,Draw,17.0,18.0,0.0,1.0
15833,Luxembourg,Belgium,Belgium,85.0,86.0,2.0,3.0
15834,England,Poland,England,12.0,13.0,7.0,8.0
15835,Malawi,Tunisia,Malawi,122.0,123.0,20.0,21.0
15836,Nepal,Korea Republic,Korea Republic,160.0,161.0,56.0,57.0
15837,United States,Peru,United States,24.0,25.0,10.0,11.0
15838,Malaysia,Korea Republic,Korea Republic,170.0,171.0,56.0,57.0
15839,Denmark,England,Draw,11.0,12.0,12.0,13.0
15840,Singapore,Korea Republic,Korea Republic,168.0,169.0,56.0,57.0
15841,Bolivia,Uruguay,Draw,58.0,59.0,13.0,14.0
15842,Brazil,Portugal,Brazil,1.0,2.0,3.0,4.0
15843,Canada,Belgium,Belgium,79.0,80.0,2.0,3.0
15844,Kenya,Egypt,Draw,111.0,112.0,44.0,45.0
15845,Congo DR,Morocco,Draw,38.0,39.0,40.0,41.0
15846,Zambia,Tunisia,Zambia,75.0,76.0,20.0,21.0
15847,Denmark,Sweden,Denmark,11.0,12.0,23.0,24.0
15848,Brazil,Sweden,Sweden,1.0,2.0,23.0,24.0
15849,Trinidad and Tobago,Peru,Trinidad and Tobago,90.0,91.0,10.0,11.0
15850,Denmark,Brazil,Denmark,11.0,12.0,1.0,2.0
15851,Ecuador,Peru,Peru,59.0,60.0,10.0,11.0
15852,Switzerland,Brazil,Switzerland,5.0,6.0,1.0,2.0
15853,United States,Colombia,Colombia,24.0,25.0,15.0,16.0
15854,El Salvador,Costa Rica,Costa Rica,71.0,72.0,22.0,23.0
15855,Gabon,Nigeria,Gabon,84.0,85.0,47.0,48.0
15856,Korea DPR,Japan,Korea DPR,107.0,108.0,60.0,61.0
15857,Liberia,Egypt,Liberia,157.0,158.0,44.0,45.0
15858,Venezuela,Peru,Venezuela,32.0,33.0,10.0,11.0
15859,Zambia,Morocco,Zambia,75.0,76.0,40.0,41.0
15860,Haiti,Colombia,Colombia,103.0,104.0,15.0,16.0
15861,Paraguay,Peru,Paraguay,31.0,32.0,10.0,11.0
15862,Brazil,Peru,Draw,1.0,2.0,10.0,11.0
15863,Venezuela,Colombia,Colombia,32.0,33.0,15.0,16.0
15864,Chile,Uruguay,Uruguay,8.0,9.0,13.0,14.0
15865,Brazil,Colombia,Draw,1.0,2.0,15.0,16.0
15866,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
15867,Colombia,Peru,Draw,15.0,16.0,10.0,11.0
15868,Brazil,Argentina,Brazil,1.0,2.0,4.0,5.0
15869,Paraguay,Uruguay,Uruguay,31.0,32.0,13.0,14.0
15870,Argentina,Uruguay,Uruguay,4.0,5.0,13.0,14.0
15871,Brazil,Uruguay,Brazil,1.0,2.0,13.0,14.0
15872,Paraguay,Argentina,Draw,31.0,32.0,4.0,5.0
15873,Senegal,Tunisia,Senegal,26.0,27.0,20.0,21.0
15874,Brazil,Japan,Brazil,1.0,2.0,60.0,61.0
15875,Chile,Peru,Chile,8.0,9.0,10.0,11.0
15876,Congo DR,Egypt,Draw,38.0,39.0,44.0,45.0
15877,Tunisia,Senegal,Senegal,20.0,21.0,26.0,27.0
15878,Venezuela,Brazil,Brazil,32.0,33.0,1.0,2.0
15879,Zimbabwe,Nigeria,Draw,117.0,118.0,47.0,48.0
15880,Uruguay,Colombia,Draw,13.0,14.0,15.0,16.0
15881,Mexico,Korea Republic,Mexico,14.0,15.0,56.0,57.0
15882,Chile,Brazil,Draw,8.0,9.0,1.0,2.0
15883,Morocco,Tunisia,Draw,40.0,41.0,20.0,21.0
15884,United States,Korea Republic,Korea Republic,24.0,25.0,56.0,57.0
15885,Sweden,France,France,23.0,24.0,6.0,7.0
15886,Bolivia,Peru,Bolivia,58.0,59.0,10.0,11.0
15887,Austria,Iceland,Austria,25.0,26.0,21.0,22.0
15888,Belgium,Denmark,Belgium,2.0,3.0,11.0,12.0
15889,Poland,Russia,Draw,7.0,8.0,69.0,70.0
15890,Cameroon,Nigeria,Cameroon,49.0,50.0,47.0,48.0
15891,Paraguay,Colombia,Paraguay,31.0,32.0,15.0,16.0
15892,Peru,Uruguay,Uruguay,10.0,11.0,13.0,14.0
15893,Trinidad and Tobago,Panama,Trinidad and Tobago,90.0,91.0,54.0,55.0
15894,Bolivia,Uruguay,Bolivia,58.0,59.0,13.0,14.0
15895,Ecuador,Colombia,Draw,59.0,60.0,15.0,16.0
15896,Norway,France,Draw,52.0,53.0,6.0,7.0
15897,Austria,Russia,Draw,25.0,26.0,69.0,70.0
15898,Belgium,Portugal,Belgium,2.0,3.0,3.0,4.0
15899,Iceland,Germany,Germany,21.0,22.0,0.0,1.0
15900,Northern Ireland,Germany,Draw,28.0,29.0,0.0,1.0
15901,Netherlands,Denmark,Draw,16.0,17.0,11.0,12.0
15902,Sweden,England,Draw,23.0,24.0,12.0,13.0
15903,Korea Republic,Egypt,Egypt,56.0,57.0,44.0,45.0
15904,Spain,Poland,Spain,9.0,10.0,7.0,8.0
15905,Switzerland,Portugal,Portugal,5.0,6.0,3.0,4.0
15906,Uruguay,Peru,Uruguay,13.0,14.0,10.0,11.0
15907,Kuwait,Egypt,Draw,158.0,159.0,44.0,45.0
15908,Czech Republic,Portugal,Czech Republic,45.0,46.0,3.0,4.0
15909,Algeria,Egypt,Draw,65.0,66.0,44.0,45.0
15910,Cameroon,Tunisia,Cameroon,49.0,50.0,20.0,21.0
15911,Germany,Russia,Germany,0.0,1.0,69.0,70.0
15912,Hungary,Spain,Draw,50.0,51.0,9.0,10.0
15913,Luxembourg,Portugal,Portugal,85.0,86.0,3.0,4.0
15914,Poland,England,Draw,7.0,8.0,12.0,13.0
15915,Switzerland,Belgium,Draw,5.0,6.0,2.0,3.0
15916,China PR,Saudi Arabia,China PR,74.0,75.0,66.0,67.0
15917,Italy,Brazil,Brazil,18.0,19.0,1.0,2.0
15918,Qatar,Saudi Arabia,Draw,97.0,98.0,66.0,67.0
15919,China PR,Korea Republic,Korea Republic,74.0,75.0,56.0,57.0
15920,Czech Republic,Switzerland,Czech Republic,45.0,46.0,5.0,6.0
15921,Malta,Germany,Germany,183.0,184.0,0.0,1.0
15922,Poland,Sweden,Sweden,7.0,8.0,23.0,24.0
15923,Saudi Arabia,Korea Republic,Korea Republic,66.0,67.0,56.0,57.0
15924,UAE,Korea Republic,Draw,76.0,77.0,56.0,57.0
15925,Israel,Colombia,Draw,92.0,93.0,15.0,16.0
15926,Qatar,Egypt,Egypt,97.0,98.0,44.0,45.0
15927,Albania,Poland,Poland,57.0,58.0,7.0,8.0
15928,Austria,Germany,Austria,25.0,26.0,0.0,1.0
15929,Romania,Denmark,Romania,29.0,30.0,11.0,12.0
15930,Spain,Switzerland,Spain,9.0,10.0,5.0,6.0
15931,Netherlands,Brazil,Brazil,16.0,17.0,1.0,2.0
15932,Italy,Argentina,Draw,18.0,19.0,4.0,5.0
15933,Greece,Belgium,Greece,43.0,44.0,2.0,3.0
15934,Mexico,Argentina,Mexico,14.0,15.0,4.0,5.0
15935,Kuwait,France,France,158.0,159.0,6.0,7.0
15936,France,Germany,France,6.0,7.0,0.0,1.0
15937,Liberia,Senegal,Senegal,157.0,158.0,26.0,27.0
15938,UAE,Egypt,Egypt,76.0,77.0,44.0,45.0
15939,Kuwait,Germany,Germany,158.0,159.0,0.0,1.0
15940,UAE,Egypt,UAE,76.0,77.0,44.0,45.0
15941,Nigeria,Senegal,Draw,47.0,48.0,26.0,27.0
15942,Colombia,Uruguay,Uruguay,15.0,16.0,13.0,14.0
15943,Iran,Poland,Poland,36.0,37.0,7.0,8.0
15944,United States,Costa Rica,Costa Rica,24.0,25.0,22.0,23.0
15945,Costa Rica,Uruguay,Uruguay,22.0,23.0,13.0,14.0
15946,Iran,Poland,Poland,36.0,37.0,7.0,8.0
15947,United States,Colombia,Draw,24.0,25.0,15.0,16.0
15948,UAE,Denmark,Draw,76.0,77.0,11.0,12.0
15949,Malta,Korea Republic,Korea Republic,183.0,184.0,56.0,57.0
15950,Kuwait,Poland,Draw,158.0,159.0,7.0,8.0
15951,Egypt,Denmark,Draw,44.0,45.0,11.0,12.0
15952,UAE,Sweden,UAE,76.0,77.0,23.0,24.0
15953,Iraq,Korea Republic,Draw,88.0,89.0,56.0,57.0
15954,UAE,Sweden,Sweden,76.0,77.0,23.0,24.0
15955,Egypt,Korea Republic,Draw,44.0,45.0,56.0,57.0
15956,Colombia,Russia,Draw,15.0,16.0,69.0,70.0
15957,Belgium,Sweden,Draw,2.0,3.0,23.0,24.0
15958,Costa Rica,Russia,Russia,22.0,23.0,69.0,70.0
15959,United States,Russia,Russia,24.0,25.0,69.0,70.0
15960,France,Germany,France,6.0,7.0,0.0,1.0
15961,Algeria,Nigeria,Algeria,65.0,66.0,47.0,48.0
15962,Côte d'Ivoire,Egypt,Côte d'Ivoire,67.0,68.0,44.0,45.0
15963,Nigeria,Egypt,Nigeria,47.0,48.0,44.0,45.0
15964,Cameroon,Senegal,Senegal,49.0,50.0,26.0,27.0
15965,Algeria,Egypt,Algeria,65.0,66.0,44.0,45.0
15966,Zambia,Senegal,Draw,75.0,76.0,26.0,27.0
15967,Algeria,Senegal,Algeria,65.0,66.0,26.0,27.0
15968,Algeria,Nigeria,Algeria,65.0,66.0,47.0,48.0
15969,Mexico,Uruguay,Mexico,14.0,15.0,13.0,14.0
15970,England,Brazil,England,12.0,13.0,1.0,2.0
15971,Hungary,France,France,50.0,51.0,6.0,7.0
15972,Luxembourg,Iceland,Iceland,85.0,86.0,21.0,22.0
15973,Scotland,Argentina,Scotland,41.0,42.0,4.0,5.0
15974,Bermuda,Iceland,Iceland,177.0,178.0,21.0,22.0
15975,Czech Republic,Egypt,Egypt,45.0,46.0,44.0,45.0
15976,United States,Iceland,United States,24.0,25.0,21.0,22.0
15977,Algeria,Sweden,Draw,65.0,66.0,23.0,24.0
15978,Germany,Egypt,Germany,0.0,1.0,44.0,45.0
15979,Mexico,Colombia,Mexico,14.0,15.0,15.0,16.0
15980,United States,Colombia,Colombia,24.0,25.0,15.0,16.0
15981,Germany,Uruguay,Draw,0.0,1.0,13.0,14.0
15982,Northern Ireland,Russia,Northern Ireland,28.0,29.0,69.0,70.0
15983,Scotland,Germany,Germany,41.0,42.0,0.0,1.0
15984,Austria,Argentina,Draw,25.0,26.0,4.0,5.0
15985,Colombia,Poland,Colombia,15.0,16.0,7.0,8.0
15986,Costa Rica,Poland,Poland,22.0,23.0,7.0,8.0
15987,Switzerland,Argentina,Draw,5.0,6.0,4.0,5.0
15988,United States,Poland,United States,24.0,25.0,7.0,8.0
15989,Brazil,Germany,Draw,1.0,2.0,0.0,1.0
15990,Canada,Mexico,Canada,79.0,80.0,14.0,15.0
15991,England,Denmark,England,12.0,13.0,11.0,12.0
15992,Israel,Russia,Israel,92.0,93.0,69.0,70.0
15993,Scotland,Egypt,Egypt,41.0,42.0,44.0,45.0
15994,Northern Ireland,Uruguay,Northern Ireland,28.0,29.0,13.0,14.0
15995,Scotland,Poland,Draw,41.0,42.0,7.0,8.0
15996,Wales,Costa Rica,Wales,17.0,18.0,22.0,23.0
15997,Romania,Egypt,Romania,29.0,30.0,44.0,45.0
15998,England,Uruguay,Uruguay,12.0,13.0,13.0,14.0
15999,Israel,Argentina,Argentina,92.0,93.0,4.0,5.0
16000,Egypt,Colombia,Draw,44.0,45.0,15.0,16.0
16001,Yugoslavia,Spain,Spain,212.0,212.0,9.0,10.0
16002,Germany,Denmark,Germany,0.0,1.0,11.0,12.0
16003,Belgium,Mexico,Belgium,2.0,3.0,14.0,15.0
16004,Hungary,Colombia,Hungary,50.0,51.0,15.0,16.0
16005,Tunisia,England,Draw,20.0,21.0,12.0,13.0
16006,Belgium,Poland,Draw,2.0,3.0,7.0,8.0
16007,Norway,Denmark,Denmark,52.0,53.0,11.0,12.0
16008,UAE,Colombia,Colombia,76.0,77.0,15.0,16.0
16009,Brazil,Sweden,Brazil,1.0,2.0,23.0,24.0
16010,Belgium,Korea Republic,Belgium,2.0,3.0,56.0,57.0
16011,Netherlands,Egypt,Draw,16.0,17.0,44.0,45.0
16012,Argentina,Russia,Argentina,4.0,5.0,69.0,70.0
16013,Uruguay,Spain,Draw,13.0,14.0,9.0,10.0
16014,Yugoslavia,Colombia,Yugoslavia,212.0,212.0,15.0,16.0
16015,Brazil,Costa Rica,Brazil,1.0,2.0,22.0,23.0
16016,Belgium,Uruguay,Belgium,2.0,3.0,13.0,14.0
16017,Northern Ireland,Egypt,Draw,28.0,29.0,44.0,45.0
16018,Korea Republic,Spain,Spain,56.0,57.0,9.0,10.0
16019,Cameroon,Russia,Russia,49.0,50.0,69.0,70.0
16020,Germany,Colombia,Draw,0.0,1.0,15.0,16.0
16021,Sweden,Costa Rica,Costa Rica,23.0,24.0,22.0,23.0
16022,Belgium,Spain,Spain,2.0,3.0,9.0,10.0
16023,England,Egypt,England,12.0,13.0,44.0,45.0
16024,Korea Republic,Uruguay,Uruguay,56.0,57.0,13.0,14.0
16025,Cameroon,Colombia,Cameroon,49.0,50.0,15.0,16.0
16026,Czech Republic,Costa Rica,Czech Republic,45.0,46.0,22.0,23.0
16027,Brazil,Argentina,Argentina,1.0,2.0,4.0,5.0
16028,Italy,Uruguay,Italy,18.0,19.0,13.0,14.0
16029,England,Belgium,England,12.0,13.0,2.0,3.0
16030,Yugoslavia,Argentina,Draw,212.0,212.0,4.0,5.0
16031,Cameroon,England,England,49.0,50.0,12.0,13.0
16032,Italy,Argentina,Draw,18.0,19.0,4.0,5.0
16033,Germany,England,Draw,0.0,1.0,12.0,13.0
16034,Italy,England,Italy,18.0,19.0,12.0,13.0
16035,Germany,Argentina,Germany,0.0,1.0,4.0,5.0
16036,Japan,Korea Republic,Korea Republic,60.0,61.0,56.0,57.0
16037,China PR,Japan,China PR,74.0,75.0,60.0,61.0
16038,China PR,Korea Republic,Korea Republic,74.0,75.0,56.0,57.0
16039,China PR,Korea Republic,Draw,74.0,75.0,56.0,57.0
16040,Faroe Islands,Iceland,Iceland,89.0,90.0,21.0,22.0
16041,Tunisia,Morocco,Draw,20.0,21.0,40.0,41.0
16042,France,Poland,Draw,6.0,7.0,7.0,8.0
16043,Austria,Switzerland,Switzerland,25.0,26.0,5.0,6.0
16044,Norway,Sweden,Sweden,52.0,53.0,23.0,24.0
16045,Indonesia,Australia,Australia,163.0,164.0,35.0,36.0
16046,Portugal,Germany,Draw,3.0,4.0,0.0,1.0
16047,Iceland,France,France,21.0,22.0,6.0,7.0
16048,Sweden,Denmark,Denmark,23.0,24.0,11.0,12.0
16049,Korea Republic,Australia,Korea Republic,56.0,57.0,35.0,36.0
16050,Korea Republic,Australia,Korea Republic,56.0,57.0,35.0,36.0
16051,Belgium,Germany,Germany,2.0,3.0,0.0,1.0
16052,Finland,Portugal,Draw,62.0,63.0,3.0,4.0
16053,Northern Ireland,Morocco,Northern Ireland,28.0,29.0,40.0,41.0
16054,Spain,Brazil,Spain,9.0,10.0,1.0,2.0
16055,Czech Republic,Iceland,Czech Republic,45.0,46.0,21.0,22.0
16056,Romania,Poland,Romania,29.0,30.0,7.0,8.0
16057,Benin,Nigeria,Nigeria,87.0,88.0,47.0,48.0
16058,Greece,Egypt,Greece,43.0,44.0,44.0,45.0
16059,Spain,Iceland,Spain,9.0,10.0,21.0,22.0
16060,Sweden,Germany,Germany,23.0,24.0,0.0,1.0
16061,Korea DPR,Korea Republic,Korea DPR,107.0,108.0,56.0,57.0
16062,England,Poland,England,12.0,13.0,7.0,8.0
16063,Northern Ireland,Denmark,Draw,28.0,29.0,11.0,12.0
16064,Scotland,Switzerland,Scotland,41.0,42.0,5.0,6.0
16065,Wales,Belgium,Wales,17.0,18.0,2.0,3.0
16066,Luxembourg,Germany,Germany,85.0,86.0,0.0,1.0
16067,Italy,Russia,Draw,18.0,19.0,69.0,70.0
16068,Czech Republic,Spain,Czech Republic,45.0,46.0,9.0,10.0
16069,Northern Ireland,England,Draw,28.0,29.0,12.0,13.0
16070,San Marino,Switzerland,Switzerland,202.0,203.0,5.0,6.0
16071,Turkey,Poland,Poland,37.0,38.0,7.0,8.0
16072,Albania,France,France,57.0,58.0,6.0,7.0
16073,Ethiopia,Tunisia,Tunisia,150.0,151.0,20.0,21.0
16074,United States,Russia,Draw,24.0,25.0,69.0,70.0
16075,Trinidad and Tobago,Russia,Russia,90.0,91.0,69.0,70.0
16076,Guatemala,Russia,Russia,145.0,146.0,69.0,70.0
16077,Mexico,Brazil,Draw,14.0,15.0,1.0,2.0
16078,Algeria,Senegal,Algeria,65.0,66.0,26.0,27.0
16079,Germany,Switzerland,Germany,0.0,1.0,5.0,6.0
16080,Greece,Poland,Poland,43.0,44.0,7.0,8.0
16081,Burkina Faso,Nigeria,Draw,51.0,52.0,47.0,48.0
16082,Hungary,Russia,Draw,50.0,51.0,69.0,70.0
16083,Spain,Portugal,Draw,9.0,10.0,3.0,4.0
16084,Greece,Portugal,Greece,43.0,44.0,3.0,4.0
16085,India,Russia,Russia,96.0,97.0,69.0,70.0
16086,Niger,Morocco,Niger,102.0,103.0,40.0,41.0
16087,Togo,Nigeria,Draw,124.0,125.0,47.0,48.0
16088,Mexico,Colombia,Draw,14.0,15.0,15.0,16.0
16089,United States,Switzerland,Switzerland,24.0,25.0,5.0,6.0
16090,Colombia,Switzerland,Switzerland,15.0,16.0,5.0,6.0
16091,Northern Ireland,Poland,Northern Ireland,28.0,29.0,7.0,8.0
16092,Scotland,Russia,Russia,41.0,42.0,69.0,70.0
16093,Malta,Portugal,Portugal,183.0,184.0,3.0,4.0
16094,Italy,Belgium,Draw,18.0,19.0,2.0,3.0
16095,France,Spain,France,6.0,7.0,9.0,10.0
16096,Algeria,Tunisia,Algeria,65.0,66.0,20.0,21.0
16097,Liechtenstein,Switzerland,Switzerland,179.0,180.0,5.0,6.0
16098,United States,Mexico,Draw,24.0,25.0,14.0,15.0
16099,Argentina,Mexico,Draw,4.0,5.0,14.0,15.0
